User ID,Name,Age,Gender,Sexual Orientation,Location,Education,Occupation,Height (in cm),Smoking/ Drinking preferences,Religion,Relationship goals,Horoscope,Verification,Blocked users,Liked users,Disliked users,Matches,Preferred_gender,Distance_radius(in KM),Compatibility_factors,Question_id,Category,Question,Message_id,User_id,Time_started,Time_closed,Deleted_conversation
784,Adolph Keepence,23,Male,Asexual,Taguig,Graduate degree,Safety Technician II,185,1,Catholic,Marriage,Cancer,0,579,726,475,773,Male,1,Shared Interests,222,2,Who's your favorite LGBTQ+ icon and why?,233,494,9:35 PM,9:51 PM,1
785,Stephen MacShirie,33,Male,Heterosexual,Davao City,High school,Marketing Assistant,194,1,Catholic,Marriage,Sagittarius,0,218,512,706,978,Male,41,Shared Interests,181,5,What's the funniest nickname someone has for you?,281,869,4:08 PM,1:10 PM,1
786,Stanislaus Sturton,20,Male,Pansexual,General Santos City,Undergraduate degree,Teacher,156,1,Christian,Don't know yet,Scorpio,1,297,591,119,892,Male,24,Shared Values,336,5,When do you feel at your sexiest?,929,841,5:00 AM,3:57 PM,0
787,Dyana Olford,28,Female,Heterosexual,Tarlac City,Graduate degree,VP Quality Control,161,0,Hindu,Relationship,Aquarius,0,971,259,646,120,Non-binary,15,Shared Interests,889,4,What would you do on a rainy Sunday?,612,332,12:47 AM,5:37 AM,0
788,Crista Bolino,26,Genderfluid,Homosexual,Manila,In grad school,Assistant Manager,131,1,Agnostic,Relationship,Pisces,0,160,220,110,567,Female,23,Shared Interests,451,2,When do you feel at your sexiest?,182,15,6:21 PM,4:30 PM,1
789,Salem Roseman,28,Male,Heterosexual,Lipa City,In college,Compensation Analyst,151,1,Christian,Something casual,Leo,1,156,191,526,922,Male,18,Shared Values,23,2,What's your go-to feel good movie or series?,865,13,8:54 PM,4:49 PM,0
790,Radcliffe Moxsom,25,Male,Bisexual,Dasmarinas,Graduate degree,Administrative Assistant II,143,0,Buddhist,Something casual,Taurus,1,394,369,990,370,Male,80,Shared Interests,44,5,What's your impression of me from my profile?,766,103,5:51 PM,8:18 PM,1
791,Hilario McTrustam,38,Male,Asexual,Lucena City,In grad school,Speech Pathologist,154,1,INC,Don't know yet,Taurus,1,877,294,522,897,Male,39,Shared Values,285,1,Who's your favorite LGBTQ+ icon and why?,526,320,8:50 PM,3:30 AM,1
792,Rodge Kayne,29,Male,Heterosexual,Naga City,In grad school,Director of Sales,228,0,Atheist,Marriage,Leo,0,726,439,126,594,Genderfluid,28,Shared Hobbies,207,3,What's the first thing you find attractive in someone?,468,238,5:47 AM,2:55 PM,0
793,Gawain Fleisch,32,Female,Bisexual,Naga City,Graduate degree,Help Desk Technician,133,0,Born Again Christian,Marriage,Capricorn,1,942,486,453,564,Male,62,Shared Values,911,1,What's your impression of me from my profile?,286,206,7:27 AM,10:39 AM,0
794,Laurie Saterthwait,32,Male,Homosexual,Iloilo City,High school,Occupational Therapist,190,0,INC,Relationship,Cancer,1,771,245,108,65,Male,2,Shared Values,20,4,What's the funniest nickname someone has for you?,536,498,11:57 AM,5:44 AM,0
795,Alex Adlard,34,Female,Asexual,Caloocan,In college,Cost Accountant,170,0,INC,Relationship,Aries,1,936,490,190,122,Male,15,Shared Values,40,1,What's the funniest nickname someone has for you?,757,290,5:30 PM,12:32 PM,1
796,Vernice Ewins,28,Male,Pansexual,Antipolo City,Graduate degree,Accounting Assistant IV,143,0,Catholic,Something casual,Leo,1,664,305,720,115,Female,42,Shared Hobbies,22,5,What's the funniest nickname someone has for you?,407,196,6:05 AM,12:32 AM,0
797,Theo McMahon,31,Female,Heterosexual,Lucena City,Undergraduate degree,Food Chemist,165,1,Catholic,Marriage,Scorpio,0,589,293,126,946,Female,72,Shared Values,421,4,What's your impression of me from my profile?,44,692,5:50 AM,9:17 PM,1
798,Marcello Tumpane,19,Male,Asexual,Antipolo City,Undergraduate degree,Recruiter,123,1,Christian,Something casual,Aquarius,0,983,303,454,441,Male,21,Shared Values,644,5,What's the first thing you find attractive in someone?,112,640,3:50 AM,12:51 AM,0
799,Grove MacNeachtain,28,Male,Pansexual,Muntinlupa,High school,Software Test Engineer III,166,1,Born Again Christian,Relationship,Aries,0,535,554,57,383,Male,48,Shared Hobbies,419,5,Who's your favorite LGBTQ+ icon and why?,786,458,10:26 AM,6:22 PM,0
800,Ruben Fontell,39,Male,Bisexual,Olongapo City,In college,Account Coordinator,230,1,Agnostic,Something casual,Sagittarius,1,406,780,447,333,Male,89,Shared Interests,877,5,Who's your favorite LGBTQ+ icon and why?,534,398,4:19 PM,9:33 AM,0
801,Dallis Guidone,26,Male,Homosexual,Bacoor,In grad school,Mechanical Systems Engineer,139,0,INC,Marriage,Scorpio,1,626,628,498,354,Male,45,Shared Interests,756,1,What's your impression of me from my profile?,611,130,5:44 PM,4:00 AM,1
802,Paco McCoole,23,Non-binary,Asexual,Lapu-Lapu City,In college,Desktop Support Technician,191,1,Born Again Christian,Don't know yet,Cancer,0,406,18,189,780,Male,28,Shared Hobbies,955,4,Who's your favorite LGBTQ+ icon and why?,286,986,2:30 AM,5:13 PM,1
803,Charis Griffin,36,Male,Homosexual,Cebu City,High school,Geologist I,221,1,Christian,Relationship,Pisces,1,486,707,211,749,Female,61,Shared Values,843,3,What's the funniest nickname someone has for you?,388,93,5:41 AM,1:55 AM,0
804,Gillie Forkan,32,Female,Bisexual,Olongapo City,In grad school,Developer II,214,1,Catholic,Something casual,Taurus,0,990,773,961,427,Female,51,Shared Interests,77,4,What's your impression of me from my profile?,749,189,10:27 AM,7:10 PM,0
805,Piper Daouze,18,Female,Heterosexual,Davao City,Undergraduate degree,Account Coordinator,174,0,Hindu,Don't know yet,Capricorn,0,241,643,847,266,Female,50,Shared Hobbies,690,2,What's something you've done and will never do again?,245,690,12:52 PM,11:56 AM,1
806,Vilhelmina Foulstone,31,Male,Bisexual,Tarlac City,In college,VP Marketing,131,1,Born Again Christian,Don't know yet,Gemini,1,35,28,287,726,Female,18,Shared Values,718,2,What's your impression of me from my profile?,259,658,3:18 PM,10:15 AM,1
807,Dannel Petrenko,28,Polygender,Pansexual,Quezon City,In grad school,Sales Associate,175,1,Atheist,Don't know yet,Pisces,0,892,447,241,720,Male,78,Shared Values,52,1,When do you feel at your sexiest?,98,887,5:45 PM,5:03 AM,1
808,Everard MacBrearty,18,Female,Bisexual,Naga City,Graduate degree,Payment Adjustment Coordinator,137,0,Born Again Christian,Something casual,Taurus,0,65,419,320,847,Male,81,Shared Values,807,2,Who's your favorite LGBTQ+ icon and why?,195,168,7:12 PM,3:07 AM,1
809,Cathlene Ziem,32,Genderfluid,Asexual,Antipolo City,High school,Human Resources Assistant III,231,1,Born Again Christian,Relationship,Taurus,0,958,364,165,232,Female,12,Shared Values,915,4,What's your impression of me from my profile?,892,155,2:55 PM,1:01 PM,1
810,Tris Baitson,17,Male,Heterosexual,Makati,In college,Tax Accountant,203,1,Born Again Christian,Marriage,Libra,1,321,649,590,311,Male,19,Shared Values,321,2,What's your go-to feel good movie or series?,594,862,12:56 AM,2:13 AM,1
811,Merwyn O'Carney,34,Male,Bisexual,Muntinlupa,In grad school,Programmer Analyst I,176,0,Agnostic,Marriage,Virgo,0,25,974,213,221,Male,5,Shared Interests,931,1,What's the first thing you find attractive in someone?,218,857,6:16 PM,4:40 PM,0
812,Rupert Donke,35,Female,Asexual,Zamboanga City,Undergraduate degree,Marketing Assistant,127,1,Hindu,Something casual,Capricorn,1,869,396,224,215,Male,42,Shared Hobbies,284,3,What's your go-to feel good movie or series?,111,11,5:39 AM,3:25 AM,1
813,Shellie Warnock,30,Male,Asexual,Lucena City,In grad school,Financial Advisor,127,1,INC,Don't know yet,Aquarius,1,353,168,79,110,Female,21,Shared Interests,842,3,What's something you've done and will never do again?,373,368,9:15 PM,11:41 PM,1
814,Broderick Gagg,18,Female,Pansexual,Cebu City,In grad school,Staff Scientist,192,1,Agnostic,Marriage,Sagittarius,0,640,127,815,580,Male,55,Shared Interests,96,4,What's your impression of me from my profile?,894,297,1:24 PM,5:49 AM,1
815,Chelsea Antoniewicz,28,Female,Asexual,General Santos City,Graduate degree,Associate Professor,130,0,Buddhist,Don't know yet,Sagittarius,0,502,379,787,807,Female,9,Shared Values,544,3,When do you feel at your sexiest?,473,954,11:40 AM,11:07 AM,1
816,Shurwood Thoumas,36,Female,Pansexual,Baguio City,In college,Civil Engineer,143,1,Atheist,Something casual,Sagittarius,1,624,180,595,460,Male,58,Shared Interests,834,2,What's a really sexy name for someone?,587,839,5:36 AM,5:25 PM,0
817,Dino Teodorski,23,Female,Heterosexual,Lapu-Lapu City,Graduate degree,Recruiting Manager,120,0,Buddhist,Marriage,Aries,0,559,811,625,343,Non-binary,100,Shared Values,726,4,What would you guess about me that isn't on my profile?,630,108,9:52 PM,12:14 PM,1
818,Darcy Tyrie,36,Female,Asexual,Tacloban City,Graduate degree,Structural Engineer,152,0,Atheist,Relationship,Aries,1,771,379,918,283,Male,98,Shared Values,905,3,What's your go-to feel good movie or series?,836,496,9:13 AM,12:25 AM,1
819,Rollins Wheatman,28,Female,Asexual,Antipolo City,In grad school,VP Marketing,138,1,INC,Relationship,Pisces,0,656,731,928,66,Polygender,43,Shared Values,854,3,What would you guess about me that isn't on my profile?,597,943,8:59 PM,2:02 PM,1
820,Joachim Barsam,32,Female,Asexual,Lapu-Lapu City,Undergraduate degree,VP Sales,168,0,Buddhist,Something casual,Taurus,1,417,798,686,934,Genderqueer,85,Shared Values,857,5,What's the funniest nickname someone has for you?,735,565,6:21 AM,9:21 AM,0
821,Gina Kenworthey,24,Male,Homosexual,Legazpi City,In grad school,Nurse Practicioner,216,1,INC,Don't know yet,Virgo,1,483,231,90,953,Female,27,Shared Hobbies,461,1,What's the first thing you find attractive in someone?,314,402,11:31 PM,10:39 AM,1
822,Neel Axtell,16,Female,Asexual,Zamboanga City,High school,Structural Engineer,136,1,Born Again Christian,Something casual,Cancer,1,439,28,867,892,Male,12,Shared Hobbies,592,1,What would you guess about me that isn't on my profile?,618,427,7:30 AM,4:17 AM,1
823,Koren Zotto,33,Male,Pansexual,Dasmarinas,In grad school,Help Desk Operator,185,1,Catholic,Relationship,Taurus,0,446,956,39,758,Female,11,Shared Hobbies,329,2,What's something you've done and will never do again?,751,571,12:55 AM,1:37 PM,1
824,Mord Reaman,24,Genderqueer,Homosexual,Davao City,High school,VP Accounting,166,1,INC,Don't know yet,Aries,0,606,138,790,224,Male,1,Shared Values,71,3,When do you feel at your sexiest?,736,520,4:38 PM,5:59 PM,1
825,Marion Conroy,18,Female,Asexual,Taguig,Graduate degree,Physical Therapy Assistant,220,0,Christian,Relationship,Taurus,1,219,370,310,86,Genderfluid,17,Shared Values,330,5,What would you guess about me that isn't on my profile?,82,166,12:19 PM,3:40 AM,1
826,Ronica Tringham,27,Genderqueer,Pansexual,Pasig,In college,Engineer II,142,0,Christian,Something casual,Aquarius,0,218,204,649,397,Female,42,Shared Hobbies,140,2,What's the funniest nickname someone has for you?,277,114,3:07 AM,4:39 AM,1
827,Rurik Garnam,18,Female,Homosexual,Cagayan de Oro City,Graduate degree,Web Developer I,176,0,INC,Don't know yet,Capricorn,0,876,12,511,859,Male,73,Shared Interests,43,1,What would you do on a rainy Sunday?,776,673,12:22 AM,5:21 AM,1
828,Cassondra Langfield,17,Female,Homosexual,Caloocan,In college,Tax Accountant,238,0,Agnostic,Relationship,Gemini,1,643,165,172,160,Female,15,Shared Interests,534,2,What's the funniest nickname someone has for you?,88,768,9:40 PM,6:10 AM,1
829,Keslie Diplock,16,Female,Pansexual,Manila,High school,Senior Developer,173,0,Born Again Christian,Something casual,Pisces,0,118,448,691,97,Female,98,Shared Hobbies,808,4,What's your impression of me from my profile?,676,866,1:30 PM,10:18 AM,0
830,Tasia Stut,28,Female,Homosexual,Bacolod,High school,Food Chemist,127,0,Atheist,Something casual,Pisces,1,699,934,183,533,Female,19,Shared Interests,129,2,What would you guess about me that isn't on my profile?,718,291,10:03 AM,1:22 AM,1
831,Raimondo Cresar,35,Male,Pansexual,Manila,High school,Environmental Tech,141,0,Catholic,Don't know yet,Pisces,0,155,874,653,76,Male,49,Shared Hobbies,322,3,What's your impression of me from my profile?,560,378,6:34 PM,6:26 AM,1
832,Ingeborg Atheis,18,Female,Heterosexual,Taguig,Graduate degree,Technical Writer,207,1,Agnostic,Something casual,Scorpio,0,163,662,444,479,Female,32,Shared Interests,950,1,What's the first thing you find attractive in someone?,154,101,9:06 AM,12:43 AM,0
833,Ingeberg Ballentime,34,Male,Heterosexual,Zamboanga City,In grad school,Social Worker,181,0,Christian,Relationship,Capricorn,1,250,67,456,333,Female,26,Shared Values,991,5,When do you feel at your sexiest?,836,147,4:52 PM,2:24 PM,1
834,Belva Dytham,32,Male,Homosexual,Taguig,In college,Clinical Specialist,192,1,Christian,Relationship,Pisces,0,46,13,949,482,Female,19,Shared Hobbies,389,4,Who's your favorite LGBTQ+ icon and why?,324,56,9:22 AM,2:39 AM,1
835,Klara Longland,37,Female,Pansexual,Dasmarinas,In college,Account Executive,133,1,Hindu,Don't know yet,Pisces,1,832,630,557,279,Female,23,Shared Interests,809,1,What's the first thing you find attractive in someone?,415,86,9:18 PM,11:50 PM,0
836,Amerigo Josefson,37,Female,Heterosexual,Cagayan de Oro City,Graduate degree,Human Resources Assistant I,188,1,Catholic,Marriage,Taurus,0,878,274,864,102,Male,34,Shared Interests,137,3,What's the funniest nickname someone has for you?,826,483,6:15 AM,7:37 PM,0
837,Graig Scottini,24,Male,Pansexual,Bacolod,Undergraduate degree,Recruiter,145,1,INC,Marriage,Gemini,0,424,95,940,324,Male,40,Shared Values,865,1,What's something you've done and will never do again?,514,300,9:22 PM,1:32 AM,1
838,Ortensia Erickssen,22,Male,Heterosexual,Caloocan,In grad school,Payment Adjustment Coordinator,203,0,INC,Relationship,Capricorn,0,117,682,860,907,Female,35,Shared Hobbies,552,2,What's something you've done and will never do again?,786,747,5:30 PM,8:46 PM,1
839,Grace Limpenny,36,Male,Homosexual,Makati,In college,Senior Cost Accountant,224,0,Catholic,Something casual,Libra,0,543,470,2,190,Male,26,Shared Interests,266,1,When do you feel at your sexiest?,847,38,11:33 AM,9:29 AM,1
840,Tedi Rutley,29,Male,Heterosexual,Pasig,Graduate degree,Senior Financial Analyst,235,1,Christian,Something casual,Libra,1,470,874,383,642,Female,71,Shared Values,381,5,What's your go-to feel good movie or series?,519,247,10:42 PM,3:07 PM,0
841,Hort Driver,39,Female,Heterosexual,San Fernando,High school,Human Resources Assistant III,215,0,Catholic,Relationship,Capricorn,0,577,235,972,938,Male,80,Shared Values,89,3,What would you do on a rainy Sunday?,447,318,11:24 PM,5:05 AM,1
842,Veronike Hedman,32,Male,Bisexual,Pasig,In college,Tax Accountant,162,1,Christian,Relationship,Cancer,0,981,474,915,673,Female,25,Shared Hobbies,415,4,What would you guess about me that isn't on my profile?,912,204,10:53 AM,2:27 AM,0
843,Haskell Lydiate,37,Male,Homosexual,Taguig,Undergraduate degree,Staff Scientist,159,1,Hindu,Marriage,Aries,1,554,300,690,473,Male,48,Shared Hobbies,597,5,What's something you've done and will never do again?,344,460,2:58 PM,1:48 PM,0
844,Flem Degenhardt,27,Female,Pansexual,Tacloban City,Graduate degree,Safety Technician IV,127,0,Catholic,Don't know yet,Aquarius,0,379,193,104,166,Male,3,Shared Hobbies,18,5,What's your impression of me from my profile?,804,853,10:10 PM,8:51 PM,0
845,Worth O'Shiels,35,Female,Bisexual,Angeles City,In grad school,Physical Therapy Assistant,171,1,Agnostic,Relationship,Libra,0,120,878,957,29,Male,62,Shared Hobbies,183,5,What would you do on a rainy Sunday?,104,231,4:50 PM,9:24 PM,0
846,Becka De Antoni,27,Female,Heterosexual,Zamboanga City,In grad school,Web Designer IV,173,1,INC,Relationship,Leo,1,989,698,288,425,Female,52,Shared Values,754,2,What's your go-to feel good movie or series?,41,666,4:47 PM,6:11 PM,0
847,Mirabelle Prandin,26,Male,Pansexual,Pasig,In grad school,Biostatistician II,147,0,Atheist,Relationship,Aquarius,0,923,705,412,428,Female,75,Shared Hobbies,766,5,When do you feel at your sexiest?,336,862,2:18 AM,7:55 AM,0
848,Aili Baraclough,18,Male,Bisexual,Baguio City,High school,Design Engineer,141,1,INC,Marriage,Scorpio,1,697,945,448,231,Female,47,Shared Interests,526,4,What would you do on a rainy Sunday?,261,25,6:26 AM,2:09 AM,1
849,Ange Atcherley,25,Female,Asexual,Lipa City,In grad school,Human Resources Assistant I,169,0,Catholic,Relationship,Pisces,0,33,652,458,16,Male,80,Shared Values,62,3,What's the first thing you find attractive in someone?,575,358,5:47 PM,9:13 PM,1
850,Dwight Taylder,27,Male,Heterosexual,Tarlac City,Undergraduate degree,Analyst Programmer,186,0,INC,Relationship,Leo,0,232,345,234,710,Male,15,Shared Interests,402,1,What's the funniest nickname someone has for you?,632,570,6:31 PM,1:28 PM,1
851,Kale Goulborne,35,Agender,Homosexual,Lucena City,Undergraduate degree,Executive Secretary,209,0,Atheist,Marriage,Leo,1,335,757,661,15,Male,52,Shared Interests,129,2,What's something you've done and will never do again?,962,56,9:57 AM,10:13 PM,0
852,Romola O'Driscole,21,Male,Homosexual,San Jose del Monte,High school,Operator,182,1,Agnostic,Marriage,Libra,0,5,467,348,69,Female,5,Shared Interests,620,2,Who's your favorite LGBTQ+ icon and why?,6,970,9:47 PM,6:35 PM,0
853,Sheppard Orrock,26,Male,Bisexual,Naga City,Graduate degree,Senior Financial Analyst,223,1,INC,Don't know yet,Pisces,1,585,377,74,16,Male,88,Shared Values,740,5,What would you do on a rainy Sunday?,736,300,12:09 AM,5:10 AM,0
854,Stinky Tchaikovsky,39,Female,Homosexual,Davao City,Graduate degree,Human Resources Manager,172,0,Hindu,Relationship,Pisces,0,722,731,147,403,Male,28,Shared Values,292,3,What's the first thing you find attractive in someone?,998,591,1:44 AM,6:43 PM,1
855,Shanon Hiddy,26,Female,Heterosexual,Zamboanga City,Undergraduate degree,GIS Technical Architect,232,1,Catholic,Don't know yet,Scorpio,1,973,694,805,722,Female,98,Shared Hobbies,407,2,When do you feel at your sexiest?,5,610,12:44 PM,4:42 PM,1
856,Lynelle Killigrew,40,Male,Bisexual,Olongapo City,In grad school,Assistant Manager,213,1,INC,Marriage,Aries,1,129,379,815,502,Female,59,Shared Hobbies,21,4,What's the first thing you find attractive in someone?,735,880,4:53 AM,7:16 AM,1
857,Babara Veasey,23,Agender,Bisexual,Iloilo City,Undergraduate degree,Compensation Analyst,135,1,Christian,Marriage,Aries,0,507,925,21,426,Non-binary,23,Shared Values,614,1,What's your impression of me from my profile?,325,502,4:44 AM,11:12 PM,1
858,Bancroft Blyth,30,Female,Asexual,Olongapo City,In college,Design Engineer,194,0,Born Again Christian,Relationship,Pisces,1,113,971,700,266,Male,28,Shared Values,510,3,What's a really sexy name for someone?,919,932,11:08 AM,7:53 PM,1
859,Winfield Reckless,24,Female,Asexual,San Fernando,High school,Project Manager,204,0,INC,Don't know yet,Virgo,0,251,924,802,550,Male,43,Shared Interests,920,5,What's your go-to feel good movie or series?,787,938,4:50 PM,9:12 AM,1
860,Angel Collins,16,Male,Bisexual,Dasmarinas,Undergraduate degree,Chief Design Engineer,236,0,INC,Marriage,Leo,0,972,391,424,161,Male,50,Shared Hobbies,822,4,What's something you've done and will never do again?,384,379,6:11 AM,9:15 AM,1
861,Idalia Clutram,20,Male,Heterosexual,Davao City,In college,Registered Nurse,236,0,Atheist,Something casual,Leo,1,759,782,680,145,Female,37,Shared Interests,654,4,What's a really sexy name for someone?,803,706,6:33 AM,3:43 AM,0
862,Felice Jersch,17,Male,Bisexual,General Santos City,Undergraduate degree,VP Sales,182,0,Born Again Christian,Relationship,Pisces,1,931,275,20,779,Female,100,Shared Interests,614,5,When do you feel at your sexiest?,143,474,10:18 PM,2:10 PM,0
863,Shoshanna Suermeiers,35,Male,Bisexual,Caloocan,High school,Assistant Manager,147,1,Hindu,Marriage,Leo,0,360,931,854,93,Female,13,Shared Hobbies,38,2,What would you do on a rainy Sunday?,835,721,5:40 AM,8:18 AM,1
864,Filbert Jorin,28,Male,Homosexual,Manila,Undergraduate degree,Research Assistant IV,183,0,Christian,Something casual,Pisces,1,130,78,300,106,Genderfluid,66,Shared Hobbies,261,3,When do you feel at your sexiest?,588,871,10:04 AM,8:27 AM,1
865,Joella Christaeas,36,Male,Bisexual,Baguio City,High school,Media Manager III,179,1,Born Again Christian,Something casual,Gemini,1,307,543,358,997,Female,79,Shared Interests,779,3,Who's your favorite LGBTQ+ icon and why?,47,629,4:52 AM,4:34 PM,1
866,Saleem Bocking,34,Male,Pansexual,Pasig,In college,Media Manager IV,207,0,Atheist,Don't know yet,Scorpio,0,115,541,768,873,Male,66,Shared Values,991,5,What's the funniest nickname someone has for you?,582,690,11:17 PM,6:44 AM,0
867,Filbert Yole,33,Male,Heterosexual,Angeles City,Graduate degree,VP Marketing,228,1,Hindu,Marriage,Leo,0,894,452,410,512,Male,37,Shared Interests,94,4,What would you guess about me that isn't on my profile?,719,360,8:46 AM,1:54 AM,0
868,Urban Linsey,24,Female,Homosexual,Tacloban City,Graduate degree,Payment Adjustment Coordinator,137,1,Christian,Something casual,Pisces,0,657,884,862,706,Male,89,Shared Values,944,2,What's something you've done and will never do again?,280,445,7:37 AM,7:50 PM,1
869,Delphinia Panas,34,Female,Pansexual,Dasmarinas,In college,Desktop Support Technician,210,0,INC,Marriage,Capricorn,0,790,459,325,539,Female,41,Shared Hobbies,571,4,Who's your favorite LGBTQ+ icon and why?,913,320,11:19 PM,12:35 PM,1
870,Kendal Whiston,31,Female,Pansexual,San Jose del Monte,High school,Nurse,136,1,Born Again Christian,Something casual,Scorpio,0,496,682,74,125,Male,56,Shared Values,24,3,What's your impression of me from my profile?,851,185,8:42 AM,7:33 AM,0
871,Clemence Titley,18,Female,Homosexual,Quezon City,High school,Chief Design Engineer,250,1,INC,Relationship,Pisces,0,648,333,488,943,Female,17,Shared Interests,725,4,What's your impression of me from my profile?,805,729,7:26 PM,10:10 PM,0
872,Curr Rheam,37,Female,Heterosexual,Bacoor,Graduate degree,Help Desk Operator,180,1,Atheist,Something casual,Taurus,0,691,802,754,452,Male,15,Shared Values,375,3,What's the funniest nickname someone has for you?,314,852,4:21 AM,11:43 AM,1
873,Derry Pattini,27,Genderfluid,Asexual,Iloilo City,Graduate degree,Automation Specialist I,176,1,Atheist,Marriage,Scorpio,0,953,192,344,150,Male,32,Shared Interests,303,4,What would you guess about me that isn't on my profile?,808,257,4:47 PM,12:54 PM,0
874,Nollie Whales,38,Female,Pansexual,Antipolo City,In college,Tax Accountant,131,1,Catholic,Relationship,Libra,0,884,251,74,783,Female,31,Shared Interests,522,3,What's your go-to feel good movie or series?,156,611,6:56 PM,8:09 AM,0
875,Ogdon Ropking,23,Male,Heterosexual,Baguio City,Undergraduate degree,Statistician IV,136,0,Christian,Marriage,Virgo,1,177,496,983,65,Male,95,Shared Interests,742,1,What's the first thing you find attractive in someone?,362,6,1:22 PM,11:45 AM,1
876,Shoshana Kensitt,30,Male,Heterosexual,Caloocan,Undergraduate degree,Environmental Tech,181,0,Catholic,Don't know yet,Aquarius,1,30,964,671,391,Female,88,Shared Interests,398,3,When do you feel at your sexiest?,306,914,1:32 AM,4:59 AM,0
877,Dania Stobo,29,Male,Heterosexual,Antipolo City,Graduate degree,Data Coordinator,201,0,INC,Don't know yet,Taurus,1,736,366,226,784,Female,38,Shared Values,595,1,What would you do on a rainy Sunday?,779,588,12:04 PM,12:27 AM,1
878,Yard Laetham,40,Male,Asexual,Lucena City,In college,Automation Specialist I,222,0,Buddhist,Don't know yet,Pisces,0,960,310,942,71,Male,9,Shared Values,240,5,What would you guess about me that isn't on my profile?,277,237,2:48 PM,11:00 PM,1
879,Ronald Nern,24,Male,Pansexual,Cebu City,In college,Compensation Analyst,245,1,Buddhist,Relationship,Capricorn,0,563,329,746,604,Male,20,Shared Interests,815,5,What would you do on a rainy Sunday?,510,667,1:28 PM,8:26 AM,1
880,Tarrance Ovanesian,17,Female,Homosexual,Pasig,Graduate degree,VP Quality Control,170,1,Born Again Christian,Something casual,Pisces,0,245,499,371,703,Male,92,Shared Hobbies,93,1,What's something you've done and will never do again?,280,495,6:02 PM,1:09 AM,1
881,Anastassia Chidlow,39,Female,Homosexual,Muntinlupa,In college,Senior Sales Associate,138,1,INC,Relationship,Virgo,1,542,284,651,273,Agender,52,Shared Hobbies,41,1,Who's your favorite LGBTQ+ icon and why?,442,826,4:47 AM,5:11 PM,1
882,Sherry Malley,20,Male,Heterosexual,Makati,In grad school,Staff Accountant I,240,0,Catholic,Don't know yet,Sagittarius,0,108,425,82,652,Female,29,Shared Interests,321,4,What's the first thing you find attractive in someone?,466,780,4:43 AM,6:05 AM,0
883,Konstantin Laffranconi,18,Male,Pansexual,Baguio City,Undergraduate degree,Occupational Therapist,194,1,Born Again Christian,Marriage,Libra,0,136,491,2,404,Male,19,Shared Values,483,2,What would you guess about me that isn't on my profile?,699,635,12:10 PM,6:30 PM,0
884,Corbet Grishunin,38,Polygender,Homosexual,Bacolod,In college,Payment Adjustment Coordinator,161,0,INC,Relationship,Virgo,0,46,574,159,202,Male,23,Shared Values,217,5,Who's your favorite LGBTQ+ icon and why?,694,10,5:39 AM,12:53 PM,0
885,Jobie Pickervance,24,Male,Asexual,Taguig,In college,Administrative Officer,197,1,Hindu,Don't know yet,Pisces,0,138,500,54,113,Female,65,Shared Hobbies,468,3,What would you guess about me that isn't on my profile?,230,283,10:48 PM,11:06 PM,1
886,Grantley Sneyd,18,Female,Pansexual,Tacloban City,Undergraduate degree,Help Desk Technician,148,0,Atheist,Relationship,Leo,1,100,64,842,108,Male,85,Shared Values,116,1,What's the first thing you find attractive in someone?,218,199,8:22 AM,4:04 PM,1
887,Gene Iiannone,27,Male,Pansexual,Lapu-Lapu City,Graduate degree,Graphic Designer,136,0,Christian,Something casual,Aquarius,0,33,866,330,875,Male,73,Shared Values,638,5,What would you do on a rainy Sunday?,142,711,9:23 AM,3:53 PM,0
888,Danika Walstow,19,Male,Pansexual,Davao City,In college,Software Consultant,197,0,Atheist,Don't know yet,Virgo,1,366,272,194,279,Female,16,Shared Interests,798,5,What's something you've done and will never do again?,254,977,11:50 PM,8:14 PM,1
889,Thacher Izakovitz,28,Male,Pansexual,Antipolo City,High school,Internal Auditor,226,1,Catholic,Marriage,Cancer,1,242,812,876,361,Male,87,Shared Hobbies,205,4,What's the first thing you find attractive in someone?,943,493,7:23 PM,2:07 AM,0
890,Roobbie Braybrookes,29,Male,Bisexual,Makati,Undergraduate degree,Operator,149,1,Atheist,Don't know yet,Sagittarius,0,488,320,944,391,Female,24,Shared Hobbies,246,5,What would you do on a rainy Sunday?,473,221,12:36 AM,9:24 AM,0
891,Skelly Canton,24,Female,Pansexual,Bacoor,In grad school,Automation Specialist III,170,0,Hindu,Something casual,Scorpio,1,393,448,169,991,Male,23,Shared Hobbies,113,2,What's your impression of me from my profile?,554,831,9:38 PM,4:24 AM,1
892,Kaila McFadden,25,Female,Bisexual,Taguig,In grad school,Professor,244,0,Buddhist,Marriage,Virgo,0,161,813,120,576,Female,54,Shared Values,566,1,When do you feel at your sexiest?,24,856,11:57 PM,5:44 PM,0
893,Rik Munt,40,Male,Pansexual,Tarlac City,Graduate degree,Automation Specialist I,159,1,Born Again Christian,Don't know yet,Cancer,0,628,559,58,233,Male,14,Shared Hobbies,304,5,What's something you've done and will never do again?,287,464,4:49 PM,1:20 PM,1
894,Olivie Blackborne,26,Female,Homosexual,Muntinlupa,Undergraduate degree,Pharmacist,240,1,Hindu,Something casual,Cancer,1,997,574,316,714,Female,58,Shared Values,182,4,What's the first thing you find attractive in someone?,167,950,9:12 PM,10:32 PM,0
