User ID,Name,Age,Gender,Sexual Orientation,Location,Education,Occupation,Height (in cm),Smoking/ Drinking preferences,Religion,Relationship goals,Horoscope,Verification,Blocked users,Liked users,Disliked users,Matches,Preferred_gender,Distance_radius(in KM),Compatibility_factors,Question_id,Category,Question,Message_id,User_id,Time_started,Time_closed,Deleted_conversation
746,Caralie Antos,25,Female,Bisexual,Det Udom,In college,Systems Administrator IV,170,0,Agnostic,Relationship,Scorpio,0,885,356,284,400,Female,75,Shared Values,917,3,What's the funniest nickname someone has for you?,886,848,12:32 AM,3:30 AM,0
747,Hurleigh Huntingdon,84,Female,Pansexual,Jiangjia,High school,Sales Associate,155,1,INC,Don't know yet,Leo,1,849,61,598,278,Male,86,Shared Hobbies,607,3,What's the funniest nickname someone has for you?,473,863,10:49 AM,2:01 PM,1
748,Jaine Crain,66,Female,Pansexual,Desa Werasari,Undergraduate degree,Technical Writer,217,0,Christian,Something casual,Aquarius,0,263,612,3,953,Female,21,Shared Values,297,4,What's the first thing you find attractive in someone?,360,482,6:58 AM,2:01 AM,1
749,Kit Unwin,26,Male,Heterosexual,Carepa,Undergraduate degree,Assistant Media Planner,225,0,Catholic,Don't know yet,Cancer,0,16,640,793,887,Male,36,Shared Values,669,2,What's a really sexy name for someone?,930,554,6:44 PM,4:49 AM,0
750,Edlin Learmont,87,Male,Bisexual,Nakambala,In grad school,Office Assistant IV,127,1,Buddhist,Something casual,Pisces,1,584,222,218,437,Male,62,Shared Values,451,4,What would you do on a rainy Sunday?,46,273,5:50 AM,2:21 PM,0
751,Camille Yaknov,76,Male,Bisexual,Khoa,Undergraduate degree,Systems Administrator III,240,1,Buddhist,Relationship,Gemini,1,668,224,375,766,Female,31,Shared Hobbies,10,3,What's the funniest nickname someone has for you?,102,474,10:33 PM,5:20 PM,0
752,Hilary Coutts,81,Female,Heterosexual,Águas,In college,Research Assistant III,207,0,Christian,Something casual,Leo,1,287,600,901,741,Male,27,Shared Values,691,5,What's the funniest nickname someone has for you?,65,224,10:18 PM,6:33 AM,0
753,Zaria Haccleton,57,Male,Asexual,São Roque,In college,Desktop Support Technician,217,0,Hindu,Relationship,Leo,0,727,475,272,106,Female,86,Shared Hobbies,125,5,What would you guess about me that isn't on my profile?,341,704,4:58 AM,11:22 PM,0
754,Nicol Pavinese,55,Agender,Homosexual,Gongjiahe,Graduate degree,Engineer III,222,1,Christian,Marriage,Cancer,0,535,224,121,896,Female,48,Shared Interests,626,1,Who's your favorite LGBTQ+ icon and why?,830,55,2:50 AM,10:03 AM,1
755,Laurena Christofe,54,Male,Heterosexual,Krajan Dukuhseti,Undergraduate degree,Junior Executive,129,1,Christian,Marriage,Pisces,0,806,932,143,8,Female,29,Shared Values,310,4,What's the first thing you find attractive in someone?,617,241,9:33 PM,1:58 PM,1
756,Ginger Dmitrovic,41,Male,Bisexual,Duyanggang,High school,Legal Assistant,215,1,Buddhist,Relationship,Libra,1,865,687,102,270,Female,71,Shared Interests,456,2,What's the funniest nickname someone has for you?,984,731,11:35 PM,7:11 AM,1
757,Alexandro Buckenhill,30,Male,Pansexual,Paratinga,In college,Research Associate,190,0,Christian,Marriage,Capricorn,1,981,633,726,957,Male,72,Shared Hobbies,456,2,What would you do on a rainy Sunday?,639,896,8:04 PM,11:45 AM,1
758,Stefano Fosse,100,Female,Homosexual,Lam Plai Mat,In grad school,Business Systems Development Analyst,162,0,Hindu,Something casual,Taurus,1,841,620,961,491,Male,40,Shared Values,437,3,What's something you've done and will never do again?,928,10,8:22 AM,9:04 AM,0
759,Philomena Di Antonio,20,Male,Bisexual,Aqsū,High school,Account Representative I,221,1,INC,Marriage,Cancer,0,421,928,132,640,Female,50,Shared Interests,404,2,What's the funniest nickname someone has for you?,961,231,8:25 PM,1:18 PM,0
760,Cristabel Dohmann,77,Female,Homosexual,Pont-Audemer,Undergraduate degree,Occupational Therapist,181,0,Atheist,Don't know yet,Aries,1,802,790,43,950,Female,98,Shared Values,371,3,When do you feel at your sexiest?,924,477,9:17 AM,4:23 PM,1
761,Hamel Rawles,19,Polygender,Asexual,Oxelösund,In grad school,Marketing Manager,143,0,Buddhist,Relationship,Virgo,1,666,307,589,364,Male,92,Shared Hobbies,47,4,Who's your favorite LGBTQ+ icon and why?,994,809,11:56 AM,2:45 AM,1
762,Brantley Tuson,35,Male,Heterosexual,Anávra,Graduate degree,Geologist III,224,1,Christian,Don't know yet,Aries,0,175,845,719,605,Male,3,Shared Hobbies,42,2,Who's your favorite LGBTQ+ icon and why?,778,343,5:00 AM,5:59 AM,1
763,Nara Tappington,53,Female,Bisexual,Malvinas Argentinas,In grad school,Database Administrator I,187,0,Agnostic,Don't know yet,Taurus,0,779,170,465,485,Polygender,20,Shared Values,822,2,What's something you've done and will never do again?,39,989,10:35 AM,3:47 PM,1
764,Hartley Roderick,92,Female,Homosexual,Shufeng,In college,Accountant III,164,1,Hindu,Something casual,Sagittarius,0,549,434,263,767,Male,7,Shared Hobbies,936,5,When do you feel at your sexiest?,892,822,2:54 AM,10:07 PM,0
765,Monte Joskovitch,21,Non-binary,Homosexual,Bình Minh,Undergraduate degree,Graphic Designer,151,0,Hindu,Don't know yet,Leo,0,88,807,206,671,Male,98,Shared Values,179,5,What's your go-to feel good movie or series?,769,437,1:43 PM,5:58 PM,1
766,Domeniga Pebworth,25,Female,Homosexual,Chust Shahri,Graduate degree,Systems Administrator II,237,0,INC,Relationship,Gemini,0,805,791,19,609,Female,27,Shared Hobbies,588,2,What's the first thing you find attractive in someone?,415,585,11:29 AM,8:43 AM,0
767,Theo Hatcliffe,23,Female,Pansexual,Drumcondra,In grad school,Environmental Specialist,242,1,Christian,Relationship,Aries,1,830,799,254,895,Male,23,Shared Hobbies,245,5,What's the funniest nickname someone has for you?,246,34,2:36 AM,1:01 PM,0
768,Rebekah Maton,36,Male,Asexual,Gryfino,Graduate degree,Safety Technician I,165,0,Hindu,Relationship,Pisces,1,222,240,547,427,Female,70,Shared Interests,883,4,What's your impression of me from my profile?,519,834,5:22 AM,1:28 PM,1
769,Drucill Surcomb,66,Male,Bisexual,Zbraslavice,Graduate degree,Account Executive,193,0,Atheist,Marriage,Pisces,0,105,786,437,260,Female,65,Shared Interests,491,1,What's something you've done and will never do again?,277,740,4:13 AM,3:34 PM,1
770,Laryssa Kobera,35,Male,Homosexual,Kuangyuan,High school,Tax Accountant,239,0,Catholic,Marriage,Virgo,0,148,719,789,601,Female,53,Shared Hobbies,549,4,What would you guess about me that isn't on my profile?,85,559,3:49 PM,8:28 PM,1
771,Schuyler Budden,49,Male,Asexual,Vyshhorod,In grad school,Editor,205,1,Agnostic,Something casual,Gemini,1,535,327,647,262,Male,19,Shared Hobbies,210,4,What's your go-to feel good movie or series?,136,556,8:42 AM,1:31 PM,1
772,Trix McGarry,47,Female,Homosexual,Itaguaçu,In grad school,Legal Assistant,129,0,Agnostic,Don't know yet,Aries,0,394,212,120,184,Female,97,Shared Hobbies,641,1,What would you guess about me that isn't on my profile?,246,149,4:05 AM,11:05 AM,0
773,Wallie Testro,26,Male,Pansexual,Priekule,In grad school,Safety Technician IV,220,1,INC,Something casual,Taurus,1,664,969,684,566,Bigender,78,Shared Interests,19,5,Who's your favorite LGBTQ+ icon and why?,30,325,6:49 AM,4:17 AM,1
774,Loutitia Wincer,53,Female,Pansexual,Kaédi,High school,Research Associate,204,1,Born Again Christian,Something casual,Leo,0,299,616,900,393,Female,58,Shared Hobbies,978,5,What's the funniest nickname someone has for you?,498,620,12:48 AM,10:38 AM,1
775,Charis Ketteringham,46,Male,Pansexual,Wolofeo,Undergraduate degree,Office Assistant I,217,0,Catholic,Relationship,Taurus,1,516,146,15,963,Female,17,Shared Hobbies,322,1,What's a really sexy name for someone?,746,740,12:35 AM,7:01 AM,1
776,Lotte Frensch,35,Male,Asexual,Petrovsk,Undergraduate degree,Help Desk Operator,170,0,Christian,Don't know yet,Leo,1,235,459,891,695,Female,83,Shared Hobbies,556,3,Who's your favorite LGBTQ+ icon and why?,904,364,3:59 PM,12:52 PM,1
777,Judon Worcs,62,Female,Asexual,Xicheng,In college,Human Resources Assistant II,131,0,Christian,Don't know yet,Leo,1,626,914,595,234,Bigender,89,Shared Hobbies,465,3,What's the funniest nickname someone has for you?,25,559,7:07 PM,8:36 PM,0
778,Lucho Tissington,78,Male,Asexual,Lyon,High school,Accounting Assistant IV,201,0,INC,Don't know yet,Aries,0,210,343,738,699,Male,83,Shared Values,557,4,What's the funniest nickname someone has for you?,490,243,5:55 AM,5:43 PM,1
779,Colet Rigeby,20,Female,Homosexual,Trakai,Graduate degree,Recruiting Manager,228,1,Hindu,Something casual,Sagittarius,1,219,344,268,652,Male,87,Shared Interests,618,3,What's your go-to feel good movie or series?,875,240,2:27 PM,2:10 AM,1
780,Talya Terris,20,Female,Bisexual,Hallstavik,High school,Account Executive,210,1,Catholic,Relationship,Gemini,1,160,703,976,2,Female,88,Shared Interests,535,4,What's the funniest nickname someone has for you?,307,188,12:44 PM,12:55 PM,1
781,Hildagarde Toffanini,94,Male,Asexual,Daxbet,Graduate degree,Actuary,156,0,Christian,Marriage,Libra,0,1,236,547,895,Female,34,Shared Values,776,4,What's your go-to feel good movie or series?,168,63,11:24 PM,7:29 PM,1
782,Robinette Rispen,40,Female,Pansexual,Bor Tungge,Graduate degree,Junior Executive,182,0,Born Again Christian,Marriage,Sagittarius,1,165,55,987,740,Female,70,Shared Interests,175,1,Who's your favorite LGBTQ+ icon and why?,638,917,2:40 PM,11:32 PM,0
783,Neill McCorrie,95,Bigender,Homosexual,Pavlovka,In grad school,Safety Technician IV,152,1,Catholic,Marriage,Pisces,0,752,456,190,879,Male,4,Shared Hobbies,307,3,What would you guess about me that isn't on my profile?,647,560,8:52 AM,4:41 PM,1
784,Sawyer Brockington,21,Male,Heterosexual,Newark,Graduate degree,Tax Accountant,193,1,INC,Something casual,Pisces,0,293,786,299,353,Bigender,26,Shared Values,85,4,What's a really sexy name for someone?,620,665,8:17 AM,1:45 PM,1
785,Sigfrid Dedman,96,Female,Heterosexual,Baishui,In college,Director of Sales,236,0,Christian,Something casual,Virgo,0,711,856,731,99,Male,65,Shared Interests,623,5,What's the funniest nickname someone has for you?,631,343,3:25 AM,2:07 AM,0
786,Annemarie Twopenny,49,Polygender,Homosexual,Xihuaiba,High school,Civil Engineer,240,1,Atheist,Relationship,Virgo,0,338,256,317,208,Female,15,Shared Hobbies,557,3,Who's your favorite LGBTQ+ icon and why?,14,998,12:01 AM,12:54 PM,0
787,Harvey Monshall,43,Male,Asexual,Guanghou,Undergraduate degree,Marketing Manager,157,0,Catholic,Marriage,Aries,1,133,326,163,228,Male,40,Shared Hobbies,466,3,What would you guess about me that isn't on my profile?,838,334,7:29 AM,3:58 PM,0
788,Tomasina Cursey,25,Male,Bisexual,Andrijevica,In college,VP Quality Control,166,1,Agnostic,Don't know yet,Gemini,0,614,440,665,130,Bigender,17,Shared Interests,874,2,What's something you've done and will never do again?,245,124,6:01 PM,8:14 AM,1
789,Pippo Jaksic,46,Male,Homosexual,Novi Sad,In grad school,Editor,183,0,INC,Something casual,Gemini,0,627,282,113,142,Male,51,Shared Hobbies,190,5,What's something you've done and will never do again?,301,930,7:30 PM,12:04 AM,1
790,Eartha Sperwell,39,Male,Heterosexual,Hořice,Undergraduate degree,Nurse,243,0,Buddhist,Marriage,Pisces,1,448,901,144,266,Female,49,Shared Values,290,4,Who's your favorite LGBTQ+ icon and why?,7,428,6:41 AM,2:03 AM,1
791,Hilary Labbati,19,Male,Bisexual,Herīs,Undergraduate degree,VP Quality Control,181,0,Agnostic,Something casual,Capricorn,0,535,978,278,398,Male,68,Shared Hobbies,801,1,What's a really sexy name for someone?,546,968,9:44 AM,8:23 AM,0
792,Timmi Emmert,37,Male,Bisexual,Liren,High school,Accounting Assistant IV,166,1,Atheist,Relationship,Capricorn,1,51,827,665,877,Female,65,Shared Interests,363,5,What's something you've done and will never do again?,269,958,11:07 PM,10:31 AM,1
793,Reamonn Holdey,98,Male,Homosexual,Jaciara,In college,Electrical Engineer,247,0,Agnostic,Don't know yet,Aquarius,1,522,487,741,747,Male,23,Shared Hobbies,871,4,What would you do on a rainy Sunday?,606,931,1:32 PM,10:38 AM,1
794,Conny Doutch,86,Male,Bisexual,Meishan,In college,VP Marketing,148,0,INC,Something casual,Aries,1,282,516,422,591,Female,29,Shared Interests,523,5,What's a really sexy name for someone?,620,911,8:08 PM,5:40 AM,0
795,Zarah Pavlov,43,Female,Homosexual,Puunage,High school,Professor,203,1,Catholic,Relationship,Gemini,0,993,874,198,659,Polygender,5,Shared Hobbies,713,2,What would you do on a rainy Sunday?,3,162,2:14 AM,4:50 PM,0
796,Delcina Vynoll,69,Male,Pansexual,Comal,In grad school,Graphic Designer,122,1,Buddhist,Something casual,Taurus,1,874,634,161,169,Female,35,Shared Values,173,2,What would you guess about me that isn't on my profile?,455,619,12:21 AM,10:15 PM,0
797,Christophe Enion,48,Male,Pansexual,Di Linh,In college,Geological Engineer,220,0,Christian,Something casual,Taurus,1,396,947,783,272,Genderfluid,66,Shared Hobbies,711,2,Who's your favorite LGBTQ+ icon and why?,486,942,3:28 PM,11:54 AM,1
798,Wilmer Deerr,69,Female,Homosexual,Rungis,Graduate degree,Senior Sales Associate,190,0,Christian,Something casual,Pisces,0,36,786,87,729,Male,97,Shared Interests,942,3,What would you guess about me that isn't on my profile?,339,814,2:52 PM,12:55 AM,1
799,Reena Brazelton,69,Female,Asexual,Cuenca,High school,Programmer Analyst IV,203,1,Atheist,Marriage,Libra,0,132,528,106,399,Female,7,Shared Interests,920,5,What would you guess about me that isn't on my profile?,362,640,1:37 AM,8:34 AM,0
800,Culley Kilpatrick,67,Male,Heterosexual,Isabela,High school,Technical Writer,222,0,Agnostic,Relationship,Taurus,0,559,760,953,377,Male,1,Shared Interests,82,3,What's a really sexy name for someone?,493,94,4:09 AM,12:04 PM,1
801,Hazlett Licari,60,Male,Bisexual,Karantaba,In college,Staff Accountant II,217,0,Hindu,Something casual,Aries,0,487,724,815,491,Male,65,Shared Interests,265,4,What's the first thing you find attractive in someone?,389,275,12:11 PM,12:43 AM,1
802,Guglielmo Arne,91,Female,Heterosexual,Oktyabr’sk,High school,Marketing Manager,204,1,Buddhist,Relationship,Leo,1,303,957,120,265,Male,54,Shared Interests,36,5,What's something you've done and will never do again?,839,370,6:03 AM,11:47 PM,1
803,Wayne Mulvey,52,Male,Bisexual,Stamboliyski,High school,Social Worker,183,1,Catholic,Marriage,Aries,0,121,634,569,142,Male,70,Shared Values,448,5,What would you do on a rainy Sunday?,849,828,6:07 PM,2:35 AM,1
804,Anderea Danilowicz,28,Genderqueer,Bisexual,Thatèng,In grad school,Business Systems Development Analyst,175,1,INC,Don't know yet,Aries,1,71,898,618,214,Female,70,Shared Interests,70,2,What would you guess about me that isn't on my profile?,878,686,4:12 AM,3:02 AM,1
805,Jerald Duerden,25,Male,Pansexual,Yangqiao,In college,Web Designer IV,173,1,Christian,Marriage,Aquarius,0,455,593,171,975,Male,34,Shared Hobbies,578,1,What would you guess about me that isn't on my profile?,656,755,4:26 AM,5:57 AM,1
806,Amaleta Cornner,51,Male,Heterosexual,Yiyang,Undergraduate degree,Account Representative III,121,0,Agnostic,Relationship,Aquarius,1,497,462,130,84,Female,18,Shared Hobbies,433,5,What's the funniest nickname someone has for you?,311,520,3:24 PM,2:55 PM,1
807,Imojean Canto,75,Female,Pansexual,Colquechaca,In college,Assistant Professor,139,0,Catholic,Marriage,Gemini,0,618,31,568,348,Female,27,Shared Interests,451,4,When do you feel at your sexiest?,295,125,9:58 PM,3:18 PM,0
808,Hobard Abotson,66,Non-binary,Asexual,Hagonoy,Graduate degree,GIS Technical Architect,214,0,Hindu,Relationship,Cancer,0,290,67,163,325,Male,18,Shared Interests,162,2,When do you feel at your sexiest?,439,245,6:22 PM,6:04 AM,0
809,Ferdie Shoebrook,74,Male,Bisexual,Al Jabīn,Graduate degree,Social Worker,238,0,Buddhist,Relationship,Taurus,1,557,619,945,869,Male,76,Shared Interests,326,5,What's the first thing you find attractive in someone?,513,718,1:36 AM,9:03 PM,1
810,Peria Leavold,75,Female,Asexual,San Antonio,Graduate degree,Director of Sales,127,1,Hindu,Something casual,Libra,1,588,281,555,221,Agender,78,Shared Values,505,4,When do you feel at your sexiest?,170,964,2:44 PM,12:39 PM,1
811,Vernon Veel,91,Male,Heterosexual,Hamm,High school,Structural Engineer,192,1,Christian,Marriage,Pisces,0,59,400,907,148,Male,32,Shared Values,9,2,When do you feel at your sexiest?,517,507,11:45 AM,8:48 PM,1
812,Zebedee Tremellier,77,Genderqueer,Bisexual,Karengan,Undergraduate degree,Actuary,130,0,Christian,Don't know yet,Capricorn,0,366,125,121,606,Male,65,Shared Hobbies,893,5,What's the first thing you find attractive in someone?,625,131,7:39 AM,9:43 PM,1
813,Ashli Sline,53,Genderfluid,Bisexual,Yangshan,Graduate degree,Developer IV,218,0,Agnostic,Relationship,Aries,0,77,106,119,313,Female,16,Shared Values,30,4,What's the funniest nickname someone has for you?,484,470,11:15 PM,10:40 AM,1
814,Verna Urwen,83,Female,Bisexual,Sumurber,High school,Internal Auditor,223,0,Catholic,Something casual,Aquarius,0,575,360,568,927,Female,77,Shared Values,565,1,Who's your favorite LGBTQ+ icon and why?,375,590,4:28 AM,3:44 AM,1
815,Rich Rhubottom,66,Male,Homosexual,Sampacho,In college,VP Product Management,125,0,Born Again Christian,Marriage,Libra,0,499,229,954,796,Male,63,Shared Values,329,1,What would you do on a rainy Sunday?,395,468,5:23 AM,7:58 PM,1
816,Orrin Peeke-Vout,26,Female,Asexual,18 de Marzo,Graduate degree,Budget/Accounting Analyst III,237,0,Catholic,Something casual,Sagittarius,0,305,996,56,914,Male,60,Shared Values,157,4,What's your impression of me from my profile?,710,292,3:56 AM,9:54 AM,1
817,Melita Gheeorghie,49,Female,Heterosexual,Albion,Graduate degree,Analyst Programmer,208,0,Born Again Christian,Relationship,Scorpio,0,921,117,582,90,Female,37,Shared Interests,479,5,When do you feel at your sexiest?,598,459,11:34 AM,10:44 PM,0
818,Maximo Vanyashkin,40,Female,Homosexual,La Coipa,High school,VP Product Management,199,1,Buddhist,Marriage,Scorpio,1,422,123,334,191,Male,91,Shared Interests,284,1,What's something you've done and will never do again?,100,989,5:36 AM,4:46 AM,0
819,Tirrell Bertolin,73,Male,Pansexual,Vilarinho das Cambas,Graduate degree,Administrative Assistant II,156,0,Buddhist,Relationship,Cancer,1,40,976,59,616,Male,86,Shared Interests,65,1,What would you guess about me that isn't on my profile?,425,601,11:24 PM,8:24 AM,0
820,Babbie Aysh,94,Male,Asexual,Qinggang,High school,VP Sales,124,1,INC,Something casual,Taurus,0,414,302,984,689,Female,43,Shared Hobbies,799,3,What's the first thing you find attractive in someone?,812,489,6:40 AM,10:42 AM,1
821,Spencer Oakeby,62,Male,Homosexual,Bebedahan,In college,VP Marketing,184,0,Born Again Christian,Marriage,Sagittarius,0,916,724,732,618,Male,87,Shared Hobbies,651,1,What's a really sexy name for someone?,57,843,6:33 PM,1:19 AM,0
822,Thorsten Rous,78,Male,Heterosexual,Malunda,Undergraduate degree,Financial Advisor,188,0,Born Again Christian,Don't know yet,Leo,1,165,467,907,125,Male,57,Shared Values,901,3,When do you feel at your sexiest?,182,31,3:12 PM,9:40 AM,1
823,April Colvin,43,Male,Heterosexual,Now Zād,In grad school,Business Systems Development Analyst,172,1,Atheist,Don't know yet,Gemini,1,723,466,903,174,Female,41,Shared Interests,702,5,When do you feel at your sexiest?,145,410,11:25 AM,10:00 AM,1
824,Culver Edwinson,50,Bigender,Pansexual,Daming,Graduate degree,Web Developer IV,133,0,INC,Something casual,Leo,1,663,248,660,285,Male,26,Shared Values,652,3,What would you guess about me that isn't on my profile?,924,42,12:46 PM,3:38 PM,0
825,Antin Walsh,20,Female,Pansexual,Przemęt,In grad school,Administrative Officer,165,1,Buddhist,Don't know yet,Cancer,1,456,69,20,789,Male,78,Shared Values,815,2,What's the funniest nickname someone has for you?,268,120,4:42 AM,2:36 AM,1
826,Zaneta Borth,63,Male,Heterosexual,Sātkania,Graduate degree,Payment Adjustment Coordinator,206,0,Catholic,Something casual,Taurus,0,660,974,466,510,Bigender,54,Shared Hobbies,665,4,What's the first thing you find attractive in someone?,50,687,12:29 PM,10:29 PM,1
827,Ken Genthner,96,Female,Asexual,Rionegro,In grad school,Editor,176,1,Hindu,Don't know yet,Scorpio,0,222,140,467,774,Genderqueer,57,Shared Values,408,4,What's a really sexy name for someone?,233,347,11:12 PM,9:50 AM,1
828,Kamila Balogun,29,Male,Pansexual,Nchelenge,In grad school,Assistant Media Planner,190,1,Agnostic,Something casual,Taurus,1,977,861,444,70,Female,19,Shared Hobbies,337,4,What's the first thing you find attractive in someone?,230,823,3:14 PM,5:46 PM,0
829,Hinze Orro,23,Male,Asexual,Vale de Mendiz,High school,Geological Engineer,210,1,Catholic,Marriage,Aquarius,1,122,27,205,786,Agender,16,Shared Values,994,3,What's the first thing you find attractive in someone?,834,846,4:59 PM,10:40 PM,0
830,Dyan Sunley,71,Female,Homosexual,Khal’ch,Undergraduate degree,Cost Accountant,214,0,INC,Relationship,Virgo,1,319,361,974,685,Genderfluid,69,Shared Hobbies,301,1,When do you feel at your sexiest?,180,679,11:17 PM,8:32 AM,0
831,Coral O'Sculley,20,Female,Heterosexual,Hvar,In grad school,Occupational Therapist,124,1,Buddhist,Don't know yet,Libra,1,673,126,197,65,Female,86,Shared Hobbies,593,1,What would you guess about me that isn't on my profile?,79,133,5:36 AM,2:48 AM,1
832,Barry Blandamere,35,Female,Heterosexual,Jiuhua,In grad school,Geologist I,129,1,Agnostic,Something casual,Capricorn,0,823,396,392,221,Non-binary,68,Shared Interests,600,2,Who's your favorite LGBTQ+ icon and why?,80,862,8:44 AM,6:13 AM,1
833,Aimee Clemitt,58,Male,Bisexual,Gotse Delchev,In grad school,Media Manager I,128,1,Catholic,Don't know yet,Gemini,1,275,404,990,490,Female,23,Shared Interests,485,5,What's the funniest nickname someone has for you?,514,918,8:24 AM,1:41 PM,0
834,Uriel Gullane,88,Male,Homosexual,Los Mangos,Undergraduate degree,Speech Pathologist,178,1,Christian,Relationship,Libra,1,643,772,986,244,Male,11,Shared Interests,821,4,What's the funniest nickname someone has for you?,950,829,2:59 AM,3:22 PM,1
835,Allene McKane,30,Female,Homosexual,Bāglung,High school,Food Chemist,152,0,Born Again Christian,Marriage,Aquarius,0,223,857,725,208,Female,99,Shared Values,333,3,What would you do on a rainy Sunday?,747,880,7:23 PM,5:05 PM,1
836,Fonz Kilalea,94,Female,Bisexual,Runaway Bay,In college,Nuclear Power Engineer,136,1,Atheist,Something casual,Sagittarius,0,888,117,201,495,Male,75,Shared Values,177,2,What's something you've done and will never do again?,816,875,8:23 AM,1:39 PM,0
837,Clark Ragdale,57,Agender,Pansexual,Yushan,Undergraduate degree,Account Executive,238,1,Hindu,Marriage,Sagittarius,1,474,541,16,395,Male,59,Shared Values,942,5,What's your impression of me from my profile?,943,615,10:43 PM,2:04 PM,0
838,Rosalynd Mccaull,96,Polygender,Asexual,Lebedinovka,In college,Quality Engineer,145,0,Born Again Christian,Don't know yet,Libra,0,246,575,803,613,Female,92,Shared Interests,339,1,What's the funniest nickname someone has for you?,314,873,4:37 PM,10:59 PM,1
839,Enriqueta Tyler,23,Female,Bisexual,Kiten,High school,VP Sales,167,0,Born Again Christian,Don't know yet,Sagittarius,1,538,423,356,478,Female,45,Shared Interests,122,5,What's your go-to feel good movie or series?,460,93,7:31 PM,1:27 PM,1
840,Wilmar Diggar,94,Polygender,Pansexual,Parung,In college,Help Desk Technician,165,1,Atheist,Marriage,Aries,0,124,720,815,900,Male,43,Shared Values,557,1,What would you guess about me that isn't on my profile?,683,469,7:32 PM,4:54 PM,1
841,Gustavo Eustace,79,Male,Pansexual,Elefsína,In grad school,Teacher,131,0,Born Again Christian,Something casual,Taurus,1,618,176,614,796,Male,64,Shared Hobbies,178,1,Who's your favorite LGBTQ+ icon and why?,876,86,9:13 AM,12:32 PM,1
842,Tiebold Durman,42,Male,Bisexual,Al Ghandūrah,In college,Community Outreach Specialist,207,1,INC,Relationship,Aquarius,1,823,984,807,653,Male,64,Shared Hobbies,582,3,What would you guess about me that isn't on my profile?,154,444,7:07 AM,9:24 PM,1
843,Ximenes Gouth,28,Male,Asexual,Belén de Escobar,Undergraduate degree,Account Executive,145,1,Christian,Don't know yet,Pisces,1,219,540,623,792,Male,73,Shared Interests,555,3,When do you feel at your sexiest?,605,437,1:44 AM,7:49 AM,1
844,Wilfred Sisland,88,Male,Bisexual,Daqiao,Undergraduate degree,Sales Representative,244,0,Agnostic,Don't know yet,Cancer,1,711,864,458,39,Male,73,Shared Hobbies,478,4,When do you feel at your sexiest?,330,599,1:06 PM,8:50 AM,1
845,Shena Brabin,36,Female,Bisexual,Pimenta Bueno,Graduate degree,Editor,151,1,Christian,Don't know yet,Taurus,1,46,305,610,720,Female,49,Shared Values,501,5,What's the first thing you find attractive in someone?,210,115,8:41 PM,5:14 PM,0
846,Monte Evershed,87,Male,Homosexual,Halden,In grad school,Computer Systems Analyst II,247,1,Hindu,Something casual,Aries,0,612,578,577,149,Male,22,Shared Hobbies,102,2,What would you do on a rainy Sunday?,661,224,7:40 PM,6:56 AM,0
847,Becky Whitehorne,70,Female,Homosexual,Rerawere,High school,Structural Engineer,159,1,Agnostic,Don't know yet,Libra,0,393,399,150,837,Female,1,Shared Interests,466,4,What's the funniest nickname someone has for you?,170,351,11:49 AM,8:06 PM,1
848,Johnathan Mollene,85,Female,Bisexual,Cottbus,High school,Administrative Assistant II,241,0,Buddhist,Relationship,Virgo,0,805,424,549,456,Male,74,Shared Interests,720,4,What would you guess about me that isn't on my profile?,850,111,9:30 PM,7:48 AM,1
849,Georas Spandley,90,Female,Heterosexual,Zhuangxing,Graduate degree,Financial Analyst,227,0,Christian,Don't know yet,Cancer,1,791,786,207,638,Male,4,Shared Values,8,5,What's something you've done and will never do again?,752,97,11:09 AM,5:32 PM,0
850,Dominick Eadon,71,Female,Homosexual,Paris La Défense,High school,GIS Technical Architect,147,0,Born Again Christian,Relationship,Aquarius,1,776,936,442,194,Male,80,Shared Hobbies,700,1,What's a really sexy name for someone?,138,971,10:14 AM,4:11 PM,1
851,Klement Janousek,55,Male,Asexual,Khanino,In college,Nuclear Power Engineer,168,1,Agnostic,Relationship,Pisces,1,214,565,72,41,Male,100,Shared Values,166,3,Who's your favorite LGBTQ+ icon and why?,945,61,7:20 PM,7:27 AM,0
852,Lizbeth Neale,73,Female,Homosexual,Sasar,High school,Pharmacist,226,0,Agnostic,Marriage,Leo,1,13,820,354,174,Female,10,Shared Interests,843,3,When do you feel at your sexiest?,636,797,7:44 AM,4:38 PM,0
853,Cad Perkinson,76,Male,Homosexual,San Antonio,Graduate degree,Senior Financial Analyst,184,1,Hindu,Don't know yet,Taurus,1,389,270,178,275,Male,11,Shared Values,276,1,What's something you've done and will never do again?,208,492,12:41 AM,6:16 PM,1
854,Brooks Stanney,65,Female,Asexual,Alenquer,High school,Structural Engineer,250,1,INC,Something casual,Aquarius,1,639,426,461,231,Male,69,Shared Interests,404,2,Who's your favorite LGBTQ+ icon and why?,943,945,7:48 PM,6:06 AM,1
855,Grata MacCart,51,Female,Heterosexual,Lishu,Graduate degree,Business Systems Development Analyst,238,1,Agnostic,Something casual,Cancer,0,256,955,405,220,Female,92,Shared Interests,729,3,What's your impression of me from my profile?,731,579,5:39 PM,5:33 PM,0
856,Lyda O'Geaney,31,Male,Homosexual,Leuburi,Graduate degree,Computer Systems Analyst IV,224,0,Christian,Marriage,Leo,1,189,694,256,756,Female,21,Shared Interests,319,5,What's your impression of me from my profile?,649,444,6:56 AM,12:23 PM,1
